Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Length,Width,Depth,Price
210049-444,OVAL,3.01,SI2,J,EX,EX,EX,N,11.31,8.1,4.99,29551.97
211132-63,OVAL,3.01,SI2,J,EX,EX,EX,N,11.91,7.93,4.86,31533.98
210528-25,OVAL,3.01,SI2,J,VG,EX,EX,M,10.82,8.17,5.21,26213.4
210584-56,OVAL,3.01,VS2,J,VG,EX,EX,M,10.9,7.88,5.04,33530.73
210631-235,OVAL,3.01,SI2,I,EX,EX,EX,M,11.06,8.24,5.15,38599.92
210580-27,OVAL,3.01,SI2,I,EX,EX,EX,N,11.52,7.96,4.97,40273.43
210582-8,OVAL,3.01,VS2,I,EX,EX,EX,N,11.33,8.19,5.14,46999.18
210429-422,OVAL,3.01,VS1,I,EX,EX,VG,N,12.64,7.97,4.68,52848.73
210155-104,OVAL,3.01,VVS1,I,EX,EX,EX,M,11.52,7.91,4.87,49931.34
200766-12,OVAL,3.01,SI2,H,VG,EX,EX,N,10.97,8.16,5.2,37187.48
210394-282,OVAL,3.01,SI2,H,EX,VG,VG,VSL,11.8,7.86,4.86,23700.97
210160-44,OVAL,3.01,SI2,H,EX,EX,VG,M,10.94,8.16,5.14,35863.89
210133-339,OVAL,3.01,VS2,H,EX,EX,EX,F,11.38,8.47,4.96,49799.86
211209-159,OVAL,3.01,VS1,H,EX,EX,EX,F,10.84,8.08,5.06,61631.84
211134-61,OVAL,3.01,VVS2,H,EX,EX,EX,N,12.02,7.96,4.92,63530.73
210599-300,OVAL,3.01,SI2,G,VG,VG,VG,SL,10.83,8.1,5.16,27388.0
211016-681,OVAL,3.01,VS2,G,EX,EX,EX,N,11.71,8.04,4.91,61111.33
210402-43,OVAL,3.01,VS2,G,EX,EX,EX,ST,11.43,8.06,5.07,49340.63
210464-7,OVAL,3.01,SI2,F,EX,EX,EX,ST,11.97,7.94,4.74,41953.28
210371-52,OVAL,3.01,SI2,F,VG,EX,EX,M,10.86,8.17,5.23,39855.05
210557-51,OVAL,3.01,VS2,F,GD,EX,EX,N,10.52,7.66,4.74,55834.65
210421-220,OVAL,3.01,VS2,F,EX,EX,EX,N,11.13,8.17,5.12,68617.96
210599-7,OVAL,3.01,SI1,E,GD,EX,EX,M,10.24,7.76,5.37,43216.4
211142-165,OVAL,3.01,VS2,E,EX,EX,EX,ST,11.41,8.02,4.97,54628.83
210543-173,OVAL,3.01,VS2,E,EX,EX,EX,N,10.95,8.15,5.09,69297.88
210457-15,OVAL,3.0,SI1,D,EX,EX,EX,N,12.42,7.84,4.86,62247.12
210599-288,OVAL,3.0,SI1,K,GD,EX,EX,ST,10.26,7.48,5.47,20920.19
210589-113,OVAL,3.0,SI1,K,GD,EX,VG,F,10.03,7.52,5.36,24964.93
210339-822,OVAL,3.0,SI2,J,VG,EX,EX,ST,10.85,8.15,5.06,22799.87
211079-75,OVAL,3.0,SI2,J,EX,EX,VG,N,12.04,7.55,4.76,31817.76
210260-116,OVAL,3.0,VS2,J,VG,EX,VG,N,11.55,8.06,4.78,36709.39
200793-1228,OVAL,3.0,VS2,J,VG,EX,EX,N,11.9,7.54,4.83,34948.31
211209-44,OVAL,3.0,VS1,J,VG,EX,EX,M,10.66,8.06,5.27,34225.71
200803-57,OVAL,3.0,VS1,J,GD,EX,VG,F,10.47,7.96,5.26,32303.92
210599-225,OVAL,3.0,VS1,J,VG,EX,EX,N,10.69,8.05,5.14,38389.6
210248-8,OVAL,3.0,SI2,I,VG,EX,EX,ST,10.86,8.19,5.13,29369.75
210602-46,OVAL,3.0,VS2,I,VG,VG,VG,N,11.09,8.18,5.22,44632.77
210543-103,OVAL,3.0,VS2,I,GD,EX,EX,N,10.29,7.78,5.44,42250.88
211134-47,OVAL,3.0,VS2,I,VG,EX,EX,F,10.83,8.14,5.19,46774.57
210591-128,OVAL,3.0,VS2,I,EX,EX,VG,N,12.25,7.68,4.71,49484.99
210290-21,OVAL,3.0,VS1,I,GD,EX,VG,N,10.24,7.93,5.24,41870.4
210128-38,OVAL,3.0,VS1,I,EX,EX,EX,F,11.0,8.24,5.22,45057.48
211011-153,OVAL,3.0,SI2,H,VG,EX,VG,N,10.86,8.14,5.21,36516.67
200756-635,OVAL,3.0,SI2,H,EX,EX,VG,ST,11.06,8.24,4.95,20344.27
210004-27,OVAL,3.0,SI2,H,EX,EX,EX,F,11.14,8.07,5.02,43612.11
211012-73,OVAL,3.0,SI2,H,GD,VG,VG,ST,10.46,7.91,5.21,29871.82
210271-23,OVAL,3.0,SI1,H,VG,EX,EX,N,11.42,7.97,5.08,49707.29
210543-175,OVAL,3.0,SI1,H,GD,EX,GD,N,10.43,8.04,4.99,46884.32
211212-7,OVAL,3.0,VS2,H,GD,EX,VG,N,10.49,7.92,5.24,49964.93
210523-42,OVAL,3.0,VS1,H,EX,EX,EX,N,11.31,8.14,5.13,57991.13
210248-6,OVAL,3.0,VS1,H,EX,EX,EX,M,11.42,8.03,4.98,53998.15
211145-76,OVAL,3.0,SI2,G,EX,EX,EX,N,11.67,8.02,4.97,48094.8
200735-156,OVAL,3.0,SI2,G,EX,EX,EX,F,11.89,7.87,4.93,41917.2
200577-52,OVAL,3.0,SI2,G,EX,EX,EX,VSL,11.63,7.97,4.91,29562.0
200641-53,OVAL,3.0,SI2,G,EX,EX,EX,N,11.22,8.35,4.93,40466.4
211135-179,OVAL,3.0,VS2,G,VG,EX,VG,N,12.15,7.75,4.96,64372.54
211191-75,OVAL,3.0,VS2,G,EX,EX,EX,N,11.18,8.32,5.1,63065.18
210651-213,OVAL,3.0,VS2,G,GD,EX,VG,N,10.23,7.67,5.28,55489.43
210377-37,OVAL,3.0,SI2,F,EX,EX,EX,N,11.16,8.14,5.03,48878.47
211066-142,OVAL,3.0,SI1,F,EX,EX,EX,F,11.03,8.2,5.11,52687.05
211145-64,OVAL,3.0,SI1,E,VG,EX,VG,M,10.85,8.16,5.1,50138.79
210602-61,OVAL,3.0,VS2,E,EX,EX,VG,F,11.23,8.25,5.17,68574.48
210113-204,OVAL,3.0,VS1,E,VG,EX,EX,F,10.71,8.04,5.11,64372.54
211070-25,OVAL,2.92,SI2,H,EX,EX,EX,M,12.01,7.95,4.77,33084.11
210359-181,OVAL,2.9,SI1,D,VG,EX,EX,ST,10.51,7.9,5.05,45075.72
210133-359,OVAL,2.81,SI2,K,EX,EX,VG,F,12.01,7.58,4.52,20139.9
200765-67,OVAL,2.81,SI2,H,EX,EX,VG,N,12.03,7.86,4.71,29117.12
211016-687,OVAL,2.71,VS2,I,EX,EX,EX,N,12.25,7.75,4.52,33490.42
211102-117,OVAL,2.71,SI2,H,EX,EX,EX,N,11.18,7.69,4.73,30920.2
211221-9,OVAL,2.71,SI1,F,EX,EX,EX,ST,11.86,7.54,4.64,36689.98
211203-6,OVAL,2.7,VS2,D,VG,EX,EX,ST,10.41,7.75,4.94,43603.15
200709-175,OVAL,2.7,SI2,J,EX,EX,EX,F,11.2,7.73,4.89,25803.49
211145-42,OVAL,2.7,SI1,H,EX,EX,EX,N,10.77,7.78,4.89,36866.22
210529-13,OVAL,2.7,SI1,FANCY,EX,EX,EX,F,10.88,6.96,4.34,30082.42
210143-25,OVAL,2.65,VS2,E,EX,EX,EX,M,12.09,7.63,4.48,44591.9
210153-55,OVAL,2.62,SI1,H,EX,EX,EX,F,11.69,7.61,4.71,35410.46
210226-165,OVAL,2.61,SI2,H,EX,EX,EX,F,10.49,7.8,4.87,27205.5
210394-229,OVAL,2.61,SI1,E,EX,EX,EX,ST,11.57,7.71,4.64,35719.12
203221-1533,OVAL,2.6,SI2,J,EX,EX,EX,N,11.23,7.71,4.77,25383.84
211180-129,OVAL,2.6,SI2,J,EX,EX,EX,N,11.34,7.54,4.58,24027.79
210404-31,OVAL,2.6,SI2,I,VG,EX,EX,M,10.22,7.69,4.91,25441.1
211074-19,OVAL,2.6,SI1,I,EX,EX,EX,N,10.98,7.56,4.76,29978.8
211086-72,OVAL,2.6,SI1,I,EX,EX,EX,ST,11.05,7.51,4.75,24656.52
200793-1494,OVAL,2.6,SI2,H,EX,EX,EX,ST,11.97,7.56,4.51,25577.43
200659-988,OVAL,2.6,VS1,H,EX,EX,EX,F,11.29,7.61,4.67,40836.71
211102-116,OVAL,2.6,VS1,H,EX,EX,EX,M,10.88,7.68,4.74,38190.98
210624-9,OVAL,2.6,VS1,E,VG,EX,EX,ST,10.54,7.92,4.86,42306.2
211162-42,OVAL,2.6,VS1,E,EX,EX,EX,ST,11.95,7.59,4.48,41079.67
210124-393,OVAL,2.6,VS1,E,EX,EX,EX,M,11.39,7.41,4.59,45836.54
210328-59,OVAL,2.59,SI1,I,VG,EX,EX,N,10.31,7.74,4.75,27413.43
210153-25,OVAL,2.59,VS2,H,EX,EX,EX,N,11.33,7.55,4.63,41077.42
211142-27,OVAL,2.52,SI2,D,EX,EX,EX,M,10.45,7.79,4.89,32381.79
210238-65,OVAL,2.52,SI2,J,EX,EX,EX,ST,11.66,7.35,4.47,21931.09
210421-187,OVAL,2.52,SI2,I,EX,EX,EX,N,11.72,7.5,4.61,22582.79
210421-163,OVAL,2.51,SI2,D,EX,EX,EX,F,10.4,7.7,4.86,34746.72
210510-68,OVAL,2.51,SI2,J,GD,EX,VG,F,10.63,7.1,4.56,21068.75
211152-9,OVAL,2.51,VS1,J,VG,EX,EX,ST,10.36,7.43,4.75,22785.34
211142-166,OVAL,2.51,SI2,I,EX,EX,EX,M,10.62,7.72,4.7,23028.91
210471-57,OVAL,2.51,SI2,I,GD,EX,VG,ST,10.44,7.56,4.69,20564.19
211051-108,OVAL,2.51,SI1,I,EX,EX,EX,ST,10.36,7.72,4.81,25612.14
200643-48,OVAL,2.51,SI2,H,EX,EX,EX,N,11.35,7.56,4.52,31911.25
210553-207,OVAL,2.51,SI2,H,VG,EX,EX,N,11.25,7.32,4.67,28482.54
211170-88,OVAL,2.51,SI1,H,GD,EX,VG,ST,9.86,7.44,4.87,25091.01
211160-67,OVAL,2.51,SI1,H,VG,EX,EX,F,10.1,7.59,4.85,32102.37
210519-25,OVAL,2.51,SI2,G,EX,EX,VG,N,11.65,7.49,4.44,30784.37
211136-44,OVAL,2.51,SI2,G,EX,EX,EX,N,10.42,7.78,4.72,32098.84
210113-194,OVAL,2.51,VS2,G,EX,EX,EX,F,10.41,7.83,4.86,43849.17
210460-113,OVAL,2.51,SI2,F,VG,EX,VG,N,11.36,7.38,4.41,33864.78
211132-214,OVAL,2.51,SI2,E,EX,EX,VG,N,11.15,7.67,4.63,34211.5
211132-220,OVAL,2.51,SI1,E,VG,EX,EX,ST,10.08,7.53,4.84,33085.57
210517-71,OVAL,2.51,SI1,E,EX,EX,VG,N,10.69,7.51,4.71,41660.11
210276-110,OVAL,2.51,VS2,E,EX,EX,VG,N,11.71,7.38,4.54,49105.46
210627-21,OVAL,2.5,VS2,D,GD,EX,EX,ST,9.63,7.12,4.89,36908.43
210582-25,OVAL,2.5,VS2,D,EX,EX,EX,N,11.31,7.37,4.54,51362.03
210568-20,OVAL,2.5,SI2,J,EX,EX,EX,ST,11.55,7.23,4.33,20398.14
211132-184,OVAL,2.5,SI2,J,EX,EX,EX,N,11.13,7.42,4.57,23199.27
210238-64,OVAL,2.5,SI2,J,VG,EX,EX,N,10.51,7.66,4.9,21725.54
211069-25,OVAL,2.5,SI2,J,EX,EX,VG,F,11.68,7.35,4.38,23272.44
211154-22,OVAL,2.5,VS1,J,VG,EX,EX,M,9.98,7.49,4.8,23587.59
210432-152,OVAL,2.5,VVS2,J,GD,EX,EX,F,10.09,6.94,4.77,25135.5
210583-69,OVAL,2.5,SI2,I,GD,EX,VG,N,10.63,7.2,4.58,26083.82
210293-23,OVAL,2.5,SI2,I,EX,EX,EX,N,10.85,7.89,4.55,23887.5
211142-185,OVAL,2.5,SI2,I,EX,EX,EX,F,11.3,7.49,4.7,28350.11
211160-51,OVAL,2.5,SI1,I,EX,EX,VG,N,11.49,7.46,4.46,27909.02
200647-231,OVAL,2.5,SI1,I,EX,EX,EX,M,11.36,7.48,4.51,27634.2
210583-108,OVAL,2.5,SI2,H,EX,EX,EX,N,10.64,7.57,4.74,28308.82
211016-254,OVAL,2.5,SI2,H,VG,EX,EX,F,10.21,7.52,4.77,29512.98
211183-157,OVAL,2.5,SI2,H,EX,EX,EX,N,11.63,7.28,4.58,30234.83
210631-81,OVAL,2.5,SI1,H,VG,EX,EX,F,10.16,7.64,4.89,32951.72
210652-586,OVAL,2.5,VS2,H,GD,EX,VG,F,9.46,7.36,4.77,32433.18
210582-14,OVAL,2.5,VS2,H,GD,EX,EX,F,10.4,6.88,4.8,33809.1
210274-8,OVAL,2.5,VS1,H,VG,EX,EX,ST,10.01,7.5,4.81,34039.98
210557-125,OVAL,2.5,SI2,G,VG,EX,VG,N,10.04,7.56,4.83,29030.82
210523-32,OVAL,2.5,VS2,G,GD,EX,VG,N,9.67,7.36,4.55,34894.47
210605-912,OVAL,2.5,VS2,G,GD,EX,GD,F,9.43,7.2,5.04,34417.89
210210-11,OVAL,2.5,SI2,F,EX,EX,EX,SL,10.31,7.69,4.8,22093.7
211011-117,OVAL,2.5,SI1,F,VG,EX,VG,ST,10.34,7.45,4.75,30351.36
211133-26,OVAL,2.5,VS2,F,EX,EX,EX,M,10.83,7.67,4.69,39616.75
210483-154,OVAL,2.5,VS2,F,GD,EX,VG,F,9.5,7.32,4.94,38228.19
210408-28,OVAL,2.5,SI1,E,EX,EX,EX,N,11.22,7.4,4.57,43434.61
211188-27,OVAL,2.5,VS2,E,EX,EX,VG,M,11.58,7.43,4.54,39891.35
211202-46,OVAL,2.4,VS1,D,EX,EX,EX,ST,11.15,7.41,4.57,40072.91
211095-21,OVAL,2.4,IF,H,EX,EX,VG,F,10.34,7.54,4.64,35104.24
200647-274,OVAL,2.4,SI2,G,EX,EX,EX,ST,11.09,7.36,4.53,24906.71
210246-11,OVAL,2.39,VS2,J,EX,EX,EX,N,10.25,7.6,4.75,21631.88
211079-195,OVAL,2.39,SI2,E,EX,EX,VG,ST,10.71,7.3,4.6,25016.64
201215-82,OVAL,2.37,SI2,H,EX,EX,EX,M,11.24,7.31,4.36,21547.23
211145-83,OVAL,2.3,SI2,E,EX,VG,EX,M,10.21,7.55,4.65,22189.5
211134-58,OVAL,2.21,SI1,D,EX,EX,EX,N,9.95,7.4,4.6,32440.87
211066-218,OVAL,2.2,SI1,D,EX,EX,EX,M,10.78,7.18,4.44,30352.02
210243-52,OVAL,2.2,SI1,H,EX,EX,VG,N,10.51,7.21,4.51,26771.21
210414-976,OVAL,2.2,SI1,G,VG,EX,EX,M,9.66,7.31,4.54,25133.53
210277-173,OVAL,2.2,SI2,F,EX,EX,EX,F,10.45,7.21,4.49,24321.59
210339-687,OVAL,2.2,SI1,F,EX,EX,EX,N,10.31,7.05,4.42,30154.47
211136-165,OVAL,2.2,VS2,F,EX,EX,VG,N,10.98,7.03,4.32,37206.69
210518-7,OVAL,2.2,SI1,E,EX,EX,EX,M,9.9,7.39,4.66,26509.97
210270-323,OVAL,2.2,VS1,E,EX,EX,EX,N,11.09,7.03,4.3,37827.88
210408-95,OVAL,2.02,SI2,I,EX,EX,EX,N,10.55,6.89,4.26,20068.89
200787-636,OVAL,2.02,SI1,I,EX,EX,EX,F,10.41,6.92,4.22,20425.49
210414-760,OVAL,2.01,SI2,D,EX,EX,EX,F,9.64,7.16,4.47,20158.59
210663-60,OVAL,2.01,SI2,D,GD,EX,VG,F,9.77,6.36,4.43,20455.34
210583-57,OVAL,2.01,SI1,D,EX,EX,EX,F,9.78,7.21,4.54,28175.69
210009-13,OVAL,2.01,SI1,D,EX,EX,EX,N,10.3,6.96,4.27,28622.71
210472-155,OVAL,2.01,SI1,D,EX,EX,EX,F,9.62,7.17,4.48,27674.88
210599-298,OVAL,2.01,SI1,D,EX,EX,EX,F,9.58,7.16,4.45,29533.28
211207-120,OVAL,2.01,SI1,D,EX,EX,EX,M,9.8,7.07,4.37,27906.65
210605-911,OVAL,2.01,SI1,D,GD,EX,VG,F,8.92,6.85,4.78,25472.93
211208-42,OVAL,2.01,SI1,D,VG,EX,EX,M,9.39,7.06,4.52,23444.82
210522-128,OVAL,2.01,VS2,D,EX,EX,EX,M,9.63,7.13,4.49,29288.39
210607-15,OVAL,2.01,SI1,I,EX,EX,EX,N,9.55,7.11,4.4,20483.38
210479-404,OVAL,2.01,VVS2,I,VG,EX,EX,N,9.46,7.11,4.54,21341.85
210553-212,OVAL,2.01,SI2,H,EX,EX,EX,F,10.75,7.04,4.23,20656.12
210597-10,OVAL,2.01,SI1,H,EX,EX,EX,ST,10.36,7.16,4.14,20568.6
211051-24,OVAL,2.01,SI1,H,EX,EX,EX,ST,10.56,7.04,4.28,21064.37
211033-83,OVAL,2.01,SI1,H,EX,EX,EX,N,10.45,6.95,4.28,25489.81
211183-42,OVAL,2.01,SI1,H,VG,EX,EX,N,9.5,7.07,4.52,23032.25
210638-102,OVAL,2.01,VS2,H,EX,EX,VG,N,9.66,7.07,4.42,26460.08
210581-97,OVAL,2.01,VS2,H,GD,EX,VG,ST,8.96,6.97,4.65,20247.36
210426-22,OVAL,2.01,VS1,H,EX,EX,VG,F,10.39,6.88,4.14,29057.29
211174-113,OVAL,2.01,VVS2,H,EX,EX,EX,N,9.49,7.08,4.46,30363.9
210476-38,OVAL,2.01,SI2,G,EX,EX,EX,N,9.94,7.37,4.35,22727.47
211216-6,OVAL,2.01,SI2,G,EX,EX,EX,F,9.66,7.2,4.51,20232.78
211171-69,OVAL,2.01,SI1,G,VG,EX,EX,N,9.48,7.08,4.52,24585.24
211218-160,OVAL,2.01,SI1,G,VG,EX,EX,ST,9.45,7.05,4.5,21819.89
210593-50,OVAL,2.01,SI1,G,EX,EX,EX,F,9.41,7.02,4.42,25864.88
210045-126,OVAL,2.01,SI1,G,EX,EX,EX,F,9.93,7.17,4.36,24661.7
200718-68,OVAL,2.01,VS2,G,EX,EX,VG,F,9.63,6.88,4.33,29787.58
200731-20,OVAL,2.01,SI2,F,EX,EX,EX,N,9.78,7.09,4.38,23213.17
210394-236,OVAL,2.01,SI2,F,EX,EX,EX,N,10.46,6.89,4.24,21497.36
210177-184,OVAL,2.01,SI1,F,VG,EX,EX,F,9.34,6.97,4.46,23674.36
211124-187,OVAL,2.01,SI1,F,EX,EX,EX,M,10.08,7.1,4.46,23048.73
210544-31,OVAL,2.01,SI1,F,GD,EX,EX,F,9.07,6.84,4.46,20935.47
210509-35,OVAL,2.01,SI1,F,EX,EX,EX,M,10.12,6.93,4.29,24852.84
210471-35,OVAL,2.01,VS2,F,EX,EX,EX,N,10.03,7.06,4.44,33202.49
210542-60,OVAL,2.01,VS1,F,GD,EX,VG,F,9.81,6.59,4.14,30503.13
210545-19,OVAL,2.01,VS1,F,EX,EX,EX,ST,10.45,6.96,4.26,26895.62
211145-29,OVAL,2.01,SI2,E,EX,EX,EX,F,10.66,6.68,4.17,23212.0
211057-118,OVAL,2.01,SI1,E,EX,EX,EX,M,9.84,7.25,4.32,24356.28
211180-102,OVAL,2.01,SI1,E,EX,EX,EX,F,10.5,6.97,4.21,27684.54
210652-205,OVAL,2.01,SI1,E,GD,EX,GD,M,8.97,6.89,4.51,21238.0
211112-30,OVAL,2.01,VS2,E,EX,EX,EX,F,10.28,7.03,4.22,29078.46
210604-28,OVAL,2.01,VS2,E,EX,EX,EX,F,9.56,7.03,4.44,29696.8
210408-43,OVAL,2.01,VS2,E,EX,EX,EX,N,9.77,7.25,4.34,29319.44
210186-59,OVAL,2.01,VS1,E,EX,EX,EX,F,9.5,7.14,4.44,28662.85
210524-83,OVAL,2.01,VS1,E,VG,EX,EX,F,9.57,7.19,4.58,31161.28
210523-28,OVAL,2.01,IF,E,EX,EX,VG,N,10.67,6.71,4.15,42479.55
210587-124,OVAL,2.0,SI2,D,EX,EX,EX,ST,10.35,7.09,4.11,20079.32
211183-156,OVAL,2.0,SI2,D,EX,EX,EX,M,10.37,6.87,4.23,21630.34
210578-2,OVAL,2.0,SI2,D,VG,EX,VG,M,9.61,7.22,4.61,21902.9
210192-388,OVAL,2.0,SI2,D,VG,EX,EX,F,9.35,7.07,4.51,21516.77
211208-69,OVAL,2.0,SI2,D,VG,EX,VG,ST,9.43,7.04,4.51,20037.14
210459-640,OVAL,2.0,SI1,D,GD,EX,VG,N,9.0,6.84,4.72,25347.75
210472-178,OVAL,2.0,SI1,D,VG,EX,EX,N,10.31,6.78,4.35,28704.25
210466-148,OVAL,2.0,SI1,D,GD,EX,VG,ST,8.89,6.71,4.61,22872.6
210466-139,OVAL,2.0,SI1,D,GD,EX,VG,ST,8.91,6.76,4.64,21204.64
211083-279,OVAL,2.0,SI1,D,EX,EX,EX,M,9.84,7.23,4.4,23202.07
211162-71,OVAL,2.0,SI1,D,VG,EX,VG,F,9.46,6.96,4.39,25664.87
210242-36,OVAL,2.0,SI1,D,EX,EX,EX,F,9.68,7.19,4.36,25113.0
211132-207,OVAL,2.0,VS2,D,VG,EX,VG,ST,9.77,6.85,4.38,27340.4
210291-26,OVAL,2.0,VS2,D,EX,EX,EX,N,9.74,7.2,4.51,32147.39
210496-33,OVAL,2.0,VS2,D,EX,EX,VG,M,10.9,6.81,4.26,29298.98
211097-52,OVAL,2.0,VS2,D,GD,EX,VG,N,9.35,6.83,4.51,25435.02
210273-23,OVAL,2.0,VS1,D,EX,EX,EX,N,9.91,6.88,4.37,37148.28
210157-93,OVAL,2.0,VVS2,D,EX,EX,EX,N,9.64,7.14,4.5,37801.14
210603-211,OVAL,2.0,VS2,I,EX,EX,EX,M,9.62,7.12,4.4,20286.86
211095-10,OVAL,2.0,VS1,I,EX,EX,VG,F,9.67,7.21,4.42,22120.3
210260-202,OVAL,2.0,VVS1,I,EX,EX,EX,ST,10.81,6.81,4.17,22045.17
211043-520,OVAL,2.0,SI2,H,EX,EX,EX,N,10.44,6.96,4.23,20966.65
210190-117,OVAL,2.0,SI1,H,VG,EX,VG,N,9.37,7.08,4.5,22338.14
210557-27,OVAL,2.0,SI1,H,EX,EX,VG,F,9.55,7.1,4.45,22994.87
210037-9,OVAL,2.0,VS2,H,EX,EX,EX,M,9.73,7.04,4.4,24236.63
210409-158,OVAL,2.0,VS2,H,EX,EX,EX,N,9.56,7.13,4.49,25045.8
210096-50,OVAL,2.0,VS2,H,VG,EX,EX,F,9.26,6.95,4.4,23388.14
210148-132,OVAL,2.0,VS1,H,EX,EX,EX,M,9.79,7.34,4.31,24716.95
210037-30,OVAL,2.0,VVS1,H,EX,EX,EX,ST,10.15,6.95,4.27,24741.6
210440-8,OVAL,2.0,SI2,G,VG,EX,EX,F,9.38,7.04,4.45,20156.14
210334-36,OVAL,2.0,SI2,G,EX,EX,EX,N,10.27,6.97,4.23,21051.89
212033-391,OVAL,2.0,SI2,G,EX,EX,EX,F,9.65,7.05,4.44,20521.18
211016-261,OVAL,2.0,SI1,G,VG,VG,VG,N,10.04,6.91,4.27,24854.73
211043-774,OVAL,2.0,SI1,G,VG,EX,VG,M,9.87,6.96,4.47,22294.96
211154-72,OVAL,2.0,VS2,G,VG,EX,EX,ST,10.36,6.73,4.28,24424.92
210546-14,OVAL,2.0,VS2,G,VG,EX,VG,N,9.35,7.02,4.41,28764.84
211184-144,OVAL,2.0,VS2,G,VG,EX,VG,N,9.37,7.04,4.5,26550.26
210155-46,OVAL,2.0,VS1,G,EX,EX,VG,N,9.48,7.12,4.37,30289.58
211051-17,OVAL,2.0,VS1,G,EX,EX,VG,N,10.59,6.62,4.17,30486.14
210234-25,OVAL,2.0,VS1,G,VG,EX,EX,ST,9.42,7.07,4.52,24536.93
210605-1112,OVAL,2.0,VS1,G,GD,EX,VG,F,9.7,6.33,4.52,28433.18
210298-67,OVAL,2.0,VVS2,G,GD,EX,VG,N,8.93,6.9,4.71,26225.47
211132-55,OVAL,2.0,VVS2,G,EX,EX,EX,N,10.71,6.94,4.24,31138.54
211135-78,OVAL,2.0,VVS2,G,EX,EX,EX,M,9.57,7.13,4.5,24936.13
210402-86,OVAL,2.0,VVS1,G,EX,EX,EX,N,10.96,6.91,4.02,34694.4
210532-85,OVAL,2.0,SI2,F,VG,EX,VG,M,9.55,6.92,4.35,20075.95
210394-152,OVAL,2.0,SI2,F,EX,EX,VG,N,9.73,7.23,4.41,22530.14
210517-74,OVAL,2.0,SI1,F,EX,EX,EX,N,9.93,6.94,4.38,26822.64
210472-98,OVAL,2.0,VS2,F,EX,EX,VG,N,10.53,6.92,4.16,31419.96
210147-92,OVAL,2.0,VS2,F,VG,EX,VG,M,9.49,7.13,4.51,25934.63
210125-141,OVAL,2.0,VS2,F,EX,EX,EX,F,10.52,6.76,4.27,29448.0
210593-102,OVAL,2.0,VS2,F,GD,EX,GD,N,8.76,6.68,4.4,25159.62
210192-480,OVAL,2.0,VS1,F,VG,EX,EX,ST,10.79,6.68,4.13,25214.28
211147-77,OVAL,2.0,VS1,F,VG,EX,VG,ST,9.85,6.84,4.36,25467.0
210544-74,OVAL,2.0,VS1,F,VG,EX,VG,F,9.35,7.02,4.45,28644.72
210338-18,OVAL,2.0,SI1,E,EX,EX,EX,ST,9.6,7.16,4.47,21118.41
210522-61,OVAL,2.0,SI1,E,VG,EX,EX,ST,9.46,7.06,4.52,21872.82
210284-74,OVAL,2.0,VS2,E,EX,EX,EX,N,9.79,7.16,4.51,29021.3
211183-214,OVAL,2.0,VS2,E,EX,EX,EX,M,9.88,6.93,4.39,27103.13
210592-132,OVAL,2.0,VS2,E,GD,EX,VG,F,9.35,7.08,4.21,26881.45
210497-37,OVAL,2.0,VS2,E,EX,EX,VG,F,9.46,7.06,4.43,29197.74
210105-605,OVAL,2.0,VS1,E,EX,EX,EX,N,9.45,7.07,4.43,32779.97
211208-59,OVAL,1.9,SI1,D,EX,EX,EX,M,10.07,6.74,4.24,24275.8
210020-133,OVAL,1.9,SI1,D,VG,EX,EX,M,9.06,6.84,4.4,20860.2
210524-45,OVAL,1.9,SI1,D,VG,EX,EX,N,9.33,6.94,4.41,24060.16
210599-171,OVAL,1.9,SI1,G,EX,EX,VG,F,10.34,6.89,4.26,21141.21
200756-259,OVAL,1.9,SI1,F,EX,EX,VG,M,10.5,6.61,4.09,22367.45
210472-164,OVAL,1.9,SI1,E,EX,EX,EX,F,9.3,6.93,4.37,23307.77
211195-133,OVAL,1.79,VS2,D,VG,EX,EX,N,9.41,6.87,4.4,24558.97
210011-122,OVAL,1.79,SI1,E,EX,EX,EX,N,9.27,6.89,4.3,20548.07
210605-1280,OVAL,1.71,VS2,D,EX,EX,EX,N,9.16,6.7,4.16,22737.76
211135-206,OVAL,1.71,VVS2,G,EX,EX,EX,F,10.17,6.52,4.02,22188.46
210591-132,OVAL,1.7,VS1,D,EX,EX,EX,N,8.95,6.65,4.16,26392.19
210522-91,OVAL,1.7,VVS1,D,EX,EX,EX,ST,9.13,6.71,4.17,25095.08
210084-119,OVAL,1.7,VS1,G,EX,EX,VG,N,10.13,6.34,3.99,21503.91
210593-134,OVAL,1.7,VS1,G,VG,EX,EX,M,9.85,6.63,3.98,20292.81
211171-153,OVAL,1.7,VVS1,G,EX,EX,VG,N,9.15,6.65,4.18,23188.9
210476-21,OVAL,1.7,VS2,F,EX,EX,EX,F,9.12,6.8,4.25,21462.34
211138-113,OVAL,1.7,VS1,F,EX,EX,VG,N,9.98,6.7,3.97,23475.63
211142-170,OVAL,1.7,IF,F,EX,EX,EX,M,9.19,6.82,4.25,21610.85
210640-24,OVAL,1.7,VS2,E,EX,EX,VG,N,9.3,6.72,4.17,23076.81
210517-56,OVAL,1.7,VVS1,E,EX,VG,VG,N,10.1,6.52,4.0,29946.24
210125-136,OVAL,1.7,IF,E,VG,EX,VG,F,10.0,6.65,3.88,26562.71
