,Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Length,Width,Depth,Price
2409,1653121,PRINCESS,0.5,SI2,F,EX,EX,VG,N,4.35,4.29,3.1,1430.75
2410,1668219,EMERALD,0.5,VVS2,J,VG,EX,GD,N,4.98,3.78,2.64,1263.99
2411,1637741,ROUND,0.55,SI1,G,VG,EX,EX,F,5.22,5.24,3.23,2108.97
2412,1783432,ROUND,0.51,SI2,H,EX,VG,EX,N,5.12,5.14,3.2,2078.18
2413,1779559,ROUND,0.3,VS1,H,VG,VG,GD,N,4.35,4.38,2.68,1034.63
2414,1574492,CUSHION,0.57,SI1,FANCY,EX,EX,GD,M,4.83,4.56,3.08,1214.05
2415,1606712,CUSHION,0.9,VS1,I,EX,VG,VG,N,5.71,5.22,3.54,3475.48
2416,1656602,OVAL,0.5,VS2,F,EX,EX,VG,N,6.47,4.43,2.73,1959.99
2417,1793440,PRINCESS,0.31,VVS2,G,EX,EX,GD,N,3.81,3.76,2.63,926.91
2418,1793210,HEART,0.31,SI1,F,EX,EX,VG,N,4.03,4.68,2.76,1002.83
2419,1789048,EMERALD,0.3,VVS1,G,EX,EX,VG,N,4.71,3.16,2.02,1041.78
2420,1786073,ROUND,0.5,VS1,J,EX,EX,EX,F,5.12,5.15,3.13,1985.09
2421,202225-1017,CUSHION,1.1,SI1,U-V,EX,EX,EX,N,5.91,5.66,3.84,2854.35
2422,1761940,PRINCESS,0.5,VS2,F,EX,EX,GD,N,4.5,4.48,3.24,1732.44
2423,1782713,EMERALD,0.3,VVS1,E,VG,EX,GD,N,4.82,3.1,2.11,1041.82
2424,1786578,HEART,0.3,SI1,F,GD,VG,GD,F,4.14,4.53,2.75,864.27
2425,1740381,PRINCESS,0.3,VS1,E,EX,EX,VG,N,3.77,3.73,2.65,927.73
2426,1776948,ROUND,0.5,SI1,F,VG,EX,VG,N,4.98,5.03,3.12,2323.97
2427,1600138,OVAL,0.5,VS1,E,EX,VG,VG,M,6.49,4.33,2.67,1620.97
2428,1659875,ROUND,0.5,SI2,D,EX,EX,EX,F,5.1,5.13,3.17,1984.06
2429,1660173,CUSHION,0.5,VVS1,G,EX,EX,VG,M,4.73,4.31,2.9,1524.32
2430,1640441,ROUND,0.5,SI2,F,EX,EX,EX,N,5.06,5.09,3.16,2092.26
2431,1631448,OVAL,0.81,SI2,M,EX,EX,EX,ST,7.61,5.09,3.07,983.07
2432,1793428,PRINCESS,0.4,VVS1,F,EX,EX,GD,N,4.17,4.13,2.91,1418.92
2433,1757720,ROUND,0.5,SI1,I,EX,EX,EX,N,5.1,5.12,3.12,2058.47
2434,1789296,PRINCESS,0.4,VS1,F,EX,EX,VG,N,4.04,4.01,2.91,1453.4
2435,1799217,ROUND,0.5,SI1,E,VG,VG,GD,N,4.94,5.01,3.16,2084.78
2436,1781723,PRINCESS,0.59,SI2,F,VG,EX,GD,N,4.59,4.52,3.36,1446.78
2437,1784446,ROUND,0.5,VS2,J,VG,EX,GD,F,5.04,5.1,3.14,1508.36
2438,1658718,ROUND,0.5,SI2,D,EX,EX,EX,N,5.11,5.13,3.14,2099.04
2439,1608375,CUSHION,0.91,SI1,M,EX,EX,EX,F,6.09,5.11,3.47,1393.76
2440,1659465,ROUND,0.5,VVS1,J,EX,EX,EX,F,5.15,5.17,3.11,2098.28
2441,1666093,OVAL,0.53,SI2,D,EX,VG,VG,F,7.1,4.48,2.68,1650.76
2442,202182-1289,CUSHION,1.0,SI2,F,EX,EX,VG,F,6.01,5.46,3.56,3180.61
2443,1763973,HEART,0.3,SI1,F,VG,EX,VG,N,4.04,4.73,2.62,855.14
2444,1794375,EMERALD,0.36,VVS2,D,EX,EX,GD,N,4.93,3.42,2.29,1152.06
2445,201204-106,CUSHION,1.11,VVS2,S-T,EX,EX,EX,ST,6.03,5.7,3.83,2107.75
2446,1649318,PRINCESS,0.5,VS2,J,EX,EX,VG,N,4.28,4.24,3.08,1283.0
2447,1643259,ROUND,0.5,SI1,F,VG,EX,VG,F,5.14,5.21,3.09,2109.38
2448,1575612,CUSHION,0.8,VS1,H,EX,EX,EX,N,5.57,5.05,3.38,2784.64
2449,1609780,CUSHION,0.8,VS2,I,VG,EX,VG,N,5.6,4.95,3.47,2119.15
2450,1585621,CUSHION,0.9,VS2,J,EX,VG,EX,N,5.47,5.4,3.57,2566.67
2451,201196-18,CUSHION,3.02,VVS1,H,EX,EX,EX,ST,8.94,7.67,5.2,39944.72
2452,1771319,HEART,0.31,VVS2,G,VG,EX,VG,N,4.13,4.76,2.73,1058.38
2453,1797390,OVAL,0.5,VS1,F,EX,EX,GD,F,6.07,4.49,2.75,1822.67
2454,1770313,ROUND,0.5,VS2,I,VG,EX,VG,N,4.92,4.99,3.2,2095.77
2455,1615056,CUSHION,0.8,VS1,I,EX,EX,VG,N,5.3,5.21,3.54,2422.26
2456,1761833,OVAL,0.4,VS2,G,EX,VG,GD,N,5.8,4.01,2.49,1267.5
2457,1771210,EMERALD,0.34,VS1,E,EX,EX,VG,N,4.68,3.45,2.23,1066.63
2458,1785713,PRINCESS,0.53,SI1,I,EX,EX,EX,N,4.5,4.45,3.23,1548.18
2459,1788749,ROUND,0.5,SI2,F,EX,EX,EX,N,5.06,5.09,3.14,1960.6
2460,1799900,EMERALD,0.3,VS2,F,VG,GD,GD,N,4.41,3.25,2.24,904.35
2461,1765589,EMERALD,0.4,VVS1,E,VG,EX,GD,N,5.42,3.45,2.1,1431.11
2462,1619457,CUSHION,0.8,VVS2,I,EX,VG,GD,N,5.36,5.14,3.44,2200.95
2463,1643238,ROUND,0.5,SI1,E,EX,EX,VG,N,5.02,5.07,3.16,2304.0
2464,1788728,ROUND,0.5,SI1,I,EX,EX,EX,F,5.08,5.1,3.17,1985.09
2465,1771156,EMERALD,0.4,VS1,H,EX,EX,GD,N,5.21,3.54,2.34,1261.48
2466,1789923,HEART,0.3,VS2,D,VG,EX,GD,F,4.02,4.67,2.69,1041.78
2467,1763984,MARQUISE,0.52,VS1,D,EX,EX,VG,M,8.56,4.23,2.48,1983.2
2468,1648838,CUSHION,0.5,VS1,I,EX,EX,VG,M,4.44,4.43,3.01,1214.62
2469,1789058,EMERALD,0.31,VS1,E,EX,EX,VG,N,4.8,3.14,2.13,1065.24
2470,1791321,PRINCESS,0.3,SI1,H,VG,EX,GD,N,3.77,3.69,2.53,794.37
2471,1787261,ROUND,0.5,SI2,F,EX,VG,EX,N,5.09,5.12,3.19,2070.35
2472,1638263,OVAL,0.51,VVS1,D,EX,EX,EX,N,6.96,4.4,2.62,2299.95
2473,1658635,ROUND,0.5,SI1,E,GD,EX,VG,N,5.18,5.21,2.96,2024.71
2474,1668852,ROUND,0.5,SI1,I,VG,VG,GD,F,4.96,5.01,3.2,1532.76
2475,1634090,CUSHION,0.53,VS2,L,EX,EX,VG,N,4.87,4.43,2.92,973.58
2476,201199-142,CUSHION,1.2,VVS1,H,VG,EX,VG,M,6.88,5.94,3.96,6176.57
2477,1747928,EMERALD,0.4,VS2,F,VG,EX,VG,N,4.68,3.52,2.46,1201.96
2478,1643611,MARQUISE,0.5,VVS1,D,EX,EX,VG,M,7.78,4.27,2.63,1974.76
2479,1733711,ROUND,0.55,SI2,G,EX,EX,EX,N,5.31,5.33,3.19,2088.42
2480,1800860,OVAL,0.5,SI2,H,EX,EX,VG,M,6.78,4.26,2.61,1352.05
2481,1657392,ROUND,0.5,SI2,F,EX,EX,EX,N,5.13,5.16,3.1,2049.78
2482,1796222,PRINCESS,0.4,VS2,E,VG,EX,VG,N,3.98,3.92,2.91,1315.53
2483,1799767,EMERALD,0.4,VS1,G,VG,EX,GD,M,4.71,3.52,2.43,1187.06
2484,1745711,ROUND,0.5,SI1,J,GD,EX,VG,N,4.87,4.93,3.16,1487.23
2485,1800782,HEART,0.31,SI1,E,EX,EX,VG,F,4.23,4.69,2.62,979.25
2486,210451-347,PEAR,1.01,SI1,F,EX,EX,EX,N,8.59,5.67,3.47,6068.45
2487,1777411,EMERALD,0.41,VS2,F,VG,EX,FR,N,5.22,3.68,2.19,1208.28
2488,1608816,PRINCESS,0.6,VS1,I,EX,EX,EX,N,4.47,4.44,3.24,1816.83
2489,1741890,EMERALD,0.42,VVS2,G,EX,EX,VG,M,5.06,3.71,2.35,1137.37
2490,1774622,PRINCESS,0.51,VS1,K,EX,EX,VG,N,4.4,4.32,3.13,1248.17
2491,200715-160,CUSHION,1.21,SI1,W-X,EX,EX,VG,N,6.16,5.96,3.76,2394.42
2492,1797545,PRINCESS,0.51,VS1,J,EX,EX,VG,N,4.28,4.22,3.08,1510.2
2493,1642234,CUSHION,0.81,VS1,H,EX,EX,VG,N,5.27,5.17,3.5,2820.67
2494,1769529,EMERALD,0.4,SI1,G,EX,EX,VG,N,4.95,3.73,2.28,1162.09
2495,1611492,ROUND,0.52,VVS1,J,EX,EX,EX,N,5.21,5.24,3.15,2038.02
2496,1668452,ROUND,0.6,VS2,FANCY,EX,EX,EX,N,5.45,5.46,3.27,1973.48
2497,1765198,PRINCESS,0.5,VVS2,F,EX,VG,GD,F,4.37,4.35,3.15,1721.32
2498,212145-531,PEAR,1.0,SI2,H,VG,VG,VG,N,8.92,5.5,3.42,4441.26
2499,1791706,ROUND,0.31,SI2,G,EX,EX,EX,N,4.31,4.34,2.7,974.56
2500,1639073,ROUND,0.53,VS2,J,EX,EX,EX,N,5.17,5.2,3.2,1983.44
2501,1787967,HEART,0.3,SI1,D,VG,EX,VG,N,3.93,4.58,2.76,984.43
2502,1663252,EMERALD,0.51,VVS2,K,EX,EX,VG,N,5.3,3.92,2.5,1202.1
2503,200656-1050,CUSHION,1.2,SI2,G,EX,EX,VG,F,5.92,5.91,4.0,3425.25
2504,1794668,OVAL,0.34,VVS2,E,EX,EX,VG,N,5.73,3.92,2.35,1183.24
2505,1784071,PRINCESS,0.4,VS1,F,EX,EX,VG,N,4.22,4.15,2.79,1452.81
2506,1761996,OVAL,0.71,SI2,FANCY,EX,EX,VG,N,6.46,4.78,3.01,1404.71
2507,1789695,ROUND,0.34,VS2,F,EX,EX,EX,N,4.45,4.47,2.79,1212.64
2508,1753698,ROUND,0.54,VS1,I,EX,EX,EX,ST,5.2,5.24,3.24,2024.48
2509,211007-718,CUSHION,1.36,VVS2,U-V,EX,EX,VG,M,6.32,5.99,4.04,3215.28
2510,1791217,OVAL,0.3,VS2,E,EX,VG,GD,N,5.8,3.73,2.21,969.79
2511,1778810,PRINCESS,0.5,SI2,G,VG,EX,VG,N,4.35,4.24,3.14,1405.34
2512,1777492,HEART,0.33,VS2,F,EX,EX,VG,N,4.3,4.78,2.69,1132.79
2513,1787925,HEART,0.31,VS1,D,EX,EX,GD,F,3.98,4.73,2.82,1103.42
2514,1646816,ROUND,0.51,VS1,J,EX,EX,EX,N,5.08,5.12,3.18,2059.12
2515,1772177,ROUND,0.4,VS2,G,GD,EX,GD,N,4.66,4.71,2.85,1329.02
2516,201209-957,CUSHION,1.03,VS2,J,EX,EX,EX,N,6.19,5.37,3.65,3663.2
2517,1763317,ROUND,0.5,VS2,F,GD,VG,VG,N,4.85,4.9,3.2,2094.84
2518,1784862,ROUND,0.3,VS2,J,VG,VG,GD,M,4.25,4.31,2.64,836.89
2519,1795900,HEART,0.3,SI1,D,EX,EX,GD,F,3.98,4.73,2.81,1047.87
2520,1781606,OVAL,0.31,VVS2,G,EX,VG,GD,N,5.9,3.7,2.29,963.03
2521,201165-267,CUSHION,1.0,VS1,F,EX,EX,GD,F,5.84,5.47,3.71,4499.39
2522,1672928,OVAL,0.75,SI2,J,EX,EX,VG,N,8.0,5.02,2.92,2355.76
2523,1672816,ROUND,0.5,SI1,I,VG,EX,VG,M,5.01,5.04,3.18,1532.76
2524,1666881,ROUND,0.5,SI2,F,EX,EX,EX,N,5.07,5.08,3.17,2096.53
2525,203221-1598,OVAL,1.02,SI1,L,EX,VG,VG,ST,7.84,5.74,3.48,2237.16
2526,200713-66,CUSHION,1.2,VS1,I,EX,EX,VG,N,6.22,5.77,3.9,5298.17
2527,1773478,EMERALD,0.41,VVS1,F,EX,EX,VG,F,4.97,3.8,2.41,1290.11
2528,1611429,ROUND,0.75,SI2,J,EX,EX,EX,F,5.76,5.79,3.64,2040.7
2529,1787029,ROUND,0.5,VS1,J,EX,EX,EX,N,5.05,5.08,3.17,2048.36
2530,1659082,OVAL,0.5,VS2,D,EX,VG,VG,N,6.53,4.4,2.72,1861.34
2531,1746075,EMERALD,0.3,VS1,F,EX,VG,VG,N,4.52,3.31,2.18,902.81
2532,1645743,ROUND,0.53,VS1,J,EX,EX,EX,F,5.14,5.16,3.23,2047.5
2533,1779277,ROUND,0.5,SI2,F,VG,EX,VG,N,5.01,5.07,3.08,2066.92
2534,1754988,PRINCESS,0.51,VS1,F,EX,EX,VG,N,4.46,4.39,3.11,1782.61
2535,1782813,MARQUISE,0.3,VS1,D,EX,EX,VG,F,7.08,3.52,2.07,1035.13
2536,1775630,PRINCESS,0.34,VS2,H,EX,VG,GD,N,3.87,3.83,2.75,936.77
2537,1658905,CUSHION,0.9,SI2,H,EX,EX,VG,ST,5.72,5.3,3.56,2653.81
2538,1593561,CUSHION,0.5,VVS1,I,EX,EX,VG,N,4.63,4.33,2.92,1320.14
2539,1800777,HEART,0.31,VS2,I,EX,EX,VG,F,4.24,4.63,2.65,861.93
2540,1663850,ROUND,0.5,SI1,D,VG,EX,VG,N,5.03,5.06,3.16,2304.07
2541,1766954,HEART,0.3,SI1,D,VG,VG,GD,N,4.04,4.79,2.67,905.91
2542,1795349,ROUND,0.5,SI1,I,EX,EX,EX,N,5.15,5.18,3.06,2105.05
2543,1752907,EMERALD,0.4,VS2,E,VG,EX,VG,N,4.75,3.59,2.49,1204.73
2544,1659577,ROUND,0.5,VS1,G,VG,EX,VG,ST,4.97,5.02,3.22,2197.8
2545,1741648,ROUND,0.5,SI2,F,EX,EX,VG,N,5.06,5.11,3.16,2046.62
2546,1621261,OVAL,0.59,VVS1,E,EX,VG,VG,N,6.44,4.66,2.92,2305.73
2547,210587-62,PEAR,1.5,VS1,F,EX,EX,VG,ST,10.49,6.13,3.8,15861.09
2548,1633467,ROUND,0.5,SI1,F,EX,EX,VG,M,5.06,5.1,3.15,2033.3
2549,1660156,CUSHION,0.9,VS1,G,EX,EX,VG,ST,5.5,5.31,3.6,4007.99
2550,1792928,ROUND,0.3,VS1,F,EX,EX,EX,N,4.37,4.39,2.63,1212.1
2551,1662869,ROUND,0.5,SI1,K,VG,EX,VG,N,4.97,5.01,3.17,1328.87
2552,1775276,HEART,0.41,VS2,I,VG,EX,VG,N,4.37,5.22,3.14,1055.84
2553,1777722,PRINCESS,0.5,SI1,G,VG,VG,GD,N,4.44,4.32,3.12,1462.86
2554,1789177,OVAL,0.5,VS2,E,EX,EX,VG,N,6.22,4.4,2.73,1960.6
2555,1784051,PRINCESS,0.8,VS2,M,VG,EX,GD,N,4.99,4.88,3.63,1702.24
2556,1666187,PEAR,0.7,SI1,E,EX,EX,VG,N,8.19,4.88,2.95,2957.87
2557,200763-184,CUSHION,2.2,VS1,D,EX,EX,EX,F,8.29,7.19,4.79,30427.92
2558,1630138,PRINCESS,0.5,SI1,J,EX,VG,GD,F,4.36,4.3,3.05,1094.53
2559,1785654,PRINCESS,0.51,VVS2,G,VG,EX,VG,N,4.16,4.16,3.07,1880.89
2560,211147-211,PEAR,1.0,SI1,D,VG,EX,VG,F,8.6,5.53,3.51,6518.33
2561,1662435,ROUND,0.73,SI1,L,EX,EX,EX,M,5.82,5.84,3.52,2071.31
2562,1793113,EMERALD,0.31,VS1,D,EX,EX,VG,F,4.39,3.23,2.21,1012.78
2563,1765047,HEART,0.46,SI2,I,VG,VG,VG,N,4.89,5.17,2.85,1039.25
2564,1790108,OVAL,0.36,I2,FANCY,EX,VG,FR,F,5.04,3.77,2.59,922.67
2565,200672-1235,PEAR,1.71,I1,F,EX,EX,VG,N,11.16,6.58,3.94,9527.47
2566,1662919,ROUND,0.52,SI2,G,EX,EX,EX,N,5.16,5.19,3.2,2095.41
2567,1667163,CUSHION,0.5,VS2,G,VG,EX,VG,N,4.84,4.19,2.92,1555.32
2568,1760726,OVAL,0.5,VS2,E,EX,VG,VG,F,6.55,4.33,2.68,1730.63
2569,1660455,OVAL,0.5,SI1,J,EX,VG,VG,N,6.31,4.49,2.8,1147.23
2570,1656565,OVAL,0.8,SI2,M,VG,EX,GD,N,7.31,5.16,3.21,1110.81
2571,1667881,ROUND,0.5,SI1,D,EX,EX,EX,M,5.09,5.12,3.13,2304.07
2572,1652264,ROUND,0.5,VS2,G,GD,EX,GD,M,5.1,5.15,3.04,1990.23
2573,1672027,PRINCESS,0.5,VS1,K,EX,EX,VG,F,4.35,4.29,3.1,1259.58
2574,1795950,MARQUISE,0.38,SI1,D,EX,VG,GD,F,8.26,3.77,2.18,1012.36
2575,1553648,CUSHION,0.9,SI2,H,VG,EX,VG,F,5.6,5.2,3.53,2611.79
2576,200695-126,CUSHION,1.21,SI1,S-T,EX,EX,VG,N,5.96,5.92,4.01,1782.88
2577,1649108,OVAL,0.59,VS1,G,EX,EX,VG,N,7.06,4.62,2.79,2132.05
2578,1789274,PRINCESS,0.52,VS2,E,EX,EX,VG,N,4.41,4.36,3.17,1889.32
2579,1748029,OVAL,0.4,VS1,E,VG,EX,VG,N,5.85,4.12,2.56,1303.38
2580,1789208,PEAR,0.5,VS1,F,VG,VG,VG,N,7.01,4.49,2.67,2111.79
2581,1785719,PRINCESS,0.51,SI2,G,EX,EX,EX,N,4.48,4.44,3.22,1440.44
2582,1799563,ROUND,0.3,SI1,I,EX,EX,VG,N,4.27,4.3,2.67,974.3
2583,1782354,ROUND,0.5,VS2,G,GD,VG,GD,N,4.91,4.97,3.18,2105.01
2584,1745431,ROUND,0.73,SI1,K,EX,EX,EX,N,5.72,5.74,3.58,2324.26
2585,1799810,EMERALD,0.3,VVS2,D,VG,VG,GD,N,4.71,3.01,2.02,1027.1
2586,200713-50,CUSHION,1.2,VS1,W-X,EX,EX,VG,M,6.58,5.57,3.61,2928.0
2587,1624912,CUSHION,0.9,SI1,E,EX,EX,VG,N,5.5,5.42,3.66,3915.77
2588,1765881,PRINCESS,0.5,VS1,H,VG,EX,GD,N,4.25,4.21,3.13,1587.05
2589,1646233,OVAL,0.59,SI2,G,EX,VG,VG,N,7.27,4.58,2.81,1619.99
2590,1789382,ROUND,0.75,SI2,J,VG,EX,VG,F,5.65,5.72,3.65,2348.26
2591,1771333,HEART,0.3,VS1,G,VG,EX,GD,N,3.96,4.63,2.76,1020.96
2592,1799440,ROUND,0.3,VS1,G,VG,VG,GD,N,4.25,4.3,2.58,1081.85
2593,1648829,CUSHION,0.75,SI1,F,EX,EX,VG,N,5.15,5.02,3.41,2359.81
2594,1798678,HEART,0.3,VVS2,E,GD,VG,GD,N,4.2,4.6,2.72,1023.97
2595,1734157,ROUND,0.5,SI2,E,EX,EX,EX,N,5.06,5.08,3.18,2063.52
2596,1654061,CUSHION,0.7,SI1,L,EX,EX,VG,N,5.31,4.83,3.27,1303.27
2597,200753-97,CUSHION,1.5,SI2,W-X,VG,VG,GD,M,6.69,5.96,4.16,2435.5
2598,1774837,ROUND,0.56,VS2,J,EX,EX,EX,F,5.26,5.3,3.31,2046.29
2599,1778614,MARQUISE,0.3,VS2,D,EX,EX,VG,N,6.68,3.7,2.22,1011.84
2600,1798883,PRINCESS,0.31,VS1,F,EX,EX,VG,N,3.73,3.7,2.6,1013.39
2601,1581582,CUSHION,0.86,VS2,E,EX,EX,VG,F,5.67,5.26,3.51,3514.76
2602,1800375,PRINCESS,0.3,VS1,F,EX,EX,VG,N,3.82,3.77,2.52,973.36
2603,1651478,OVAL,0.52,VS2,G,EX,EX,VG,ST,6.53,4.6,2.72,1598.32
2604,1799859,EMERALD,0.3,VS1,F,VG,VG,GD,N,4.48,3.23,2.13,928.72
2605,1763904,EMERALD,0.4,VS2,G,VG,VG,GD,N,5.32,3.48,2.21,1174.21
2606,1659583,ROUND,0.53,VS1,H,EX,EX,EX,ST,5.15,5.17,3.23,2351.87
2607,1785091,EMERALD,0.3,VVS2,F,EX,EX,GD,N,4.27,3.2,2.23,1013.85
2608,1769740,OVAL,0.7,VS2,I,EX,EX,VG,ST,7.55,4.79,2.96,2292.32
2609,1799792,EMERALD,0.4,SI2,D,EX,EX,VG,N,5.26,3.42,2.19,1172.2
2610,1785736,PRINCESS,0.4,SI1,D,EX,EX,VG,N,4.07,4.0,2.92,1247.9
2611,1612563,CUSHION,0.9,VS1,I,EX,EX,VG,N,5.51,5.4,3.63,3420.86
2612,1646207,OVAL,0.53,VS2,H,EX,VG,VG,N,6.85,4.56,2.69,1662.66
2613,1776448,OVAL,0.5,VS1,F,EX,EX,VG,M,6.3,4.65,2.79,1801.61
2614,1671998,MARQUISE,0.5,VS2,F,EX,EX,EX,N,8.01,4.13,2.6,1973.69
2615,1749111,EMERALD,0.5,VS2,D,EX,VG,GD,F,5.13,3.78,2.58,1661.27
2616,1799320,ROUND,0.52,SI2,G,EX,EX,EX,M,5.15,5.17,3.22,2085.93
2617,1779999,PRINCESS,0.5,VS1,F,VG,VG,FR,N,4.34,4.24,2.97,1719.74
2618,201231-139,CUSHION,1.2,VS1,G,EX,EX,VG,N,6.06,5.86,3.98,7974.06
2619,1639565,CUSHION,0.55,VS1,H,EX,EX,EX,ST,4.78,4.52,3.04,1392.9
2620,1782938,OVAL,0.5,VS1,F,EX,EX,VG,F,6.69,4.54,2.65,2044.12
2621,1649097,OVAL,0.5,VS1,D,EX,EX,VG,N,6.75,4.42,2.69,2028.98
2622,1745110,EMERALD,0.32,VS1,F,EX,GD,GD,N,4.55,3.41,2.33,902.6
2623,1608363,CUSHION,0.9,VS1,L,EX,EX,VG,F,5.69,5.19,3.52,1550.5
2624,1794404,EMERALD,0.33,VS1,F,EX,EX,VG,F,4.83,3.2,2.19,1056.96
2625,1654381,PRINCESS,0.53,IF,K,EX,EX,VG,N,4.44,4.37,3.19,1271.45
2626,1742138,PRINCESS,0.58,SI1,F,EX,EX,VG,N,4.69,4.61,3.23,1681.03
2627,1633494,ROUND,0.5,SI1,G,EX,EX,EX,F,5.08,5.1,3.17,2043.82
2628,1663855,ROUND,0.5,SI1,E,VG,EX,GD,N,5.1,5.16,3.08,2108.58
2629,200655-186,CUSHION,1.05,SI1,FANCY,EX,EX,VG,N,6.39,5.21,3.53,3404.8
2630,1789843,EMERALD,0.52,SI2,I,EX,EX,VG,N,5.18,3.83,2.61,1286.36
2631,1800961,PRINCESS,0.5,VS1,F,EX,EX,GD,F,4.28,4.22,3.07,1799.95
2632,1672690,ROUND,0.5,VVS2,F,EX,EX,EX,ST,5.01,5.05,3.16,2350.94
2633,1800790,HEART,0.3,SI2,G,VG,EX,GD,N,4.01,4.68,2.82,809.51
2634,1789987,OVAL,0.3,VS1,I,VG,GD,GD,N,5.58,3.65,2.15,788.23
2635,1797914,ROUND,0.5,VS1,J,EX,EX,EX,N,5.11,5.13,3.13,2105.05
2636,200711-82,CUSHION,1.21,VS1,U-V,EX,EX,EX,M,6.69,5.87,3.54,2575.46
2637,1765879,PRINCESS,0.5,VS1,G,EX,EX,VG,N,4.23,4.22,3.06,1867.55
2638,1785748,PRINCESS,0.32,VS1,E,EX,EX,GD,N,3.84,3.77,2.61,960.48
2639,1656852,ROUND,0.8,SI2,J,EX,EX,VG,F,5.85,5.89,3.72,2103.9
2640,1615085,CUSHION,0.5,VS1,H,VG,EX,VG,N,4.89,4.25,2.85,1301.12
2641,1619451,CUSHION,0.9,VS1,I,EX,EX,VG,N,5.46,5.3,3.6,3519.17
2642,1785268,HEART,0.3,VS2,D,EX,EX,VG,F,3.98,4.71,2.74,1088.41
2643,1602030,CUSHION,0.9,SI1,F,EX,EX,VG,N,5.74,5.26,3.57,3644.99
2644,200772-70,CUSHION,1.02,SI2,L,EX,EX,EX,M,6.27,5.43,3.63,1609.43
2645,1665795,CUSHION,0.51,VS1,I,EX,EX,EX,M,4.63,4.43,2.97,1373.97
2646,1771545,OVAL,0.4,VS1,H,EX,EX,VG,N,6.15,4.09,2.48,1185.06
2647,1800363,PRINCESS,0.4,VS1,F,EX,VG,GD,N,4.08,4.02,2.93,1344.68
2648,211153-32,PEAR,1.0,VS2,G,EX,EX,EX,F,8.54,5.6,3.47,6976.29
2649,1796236,PRINCESS,0.3,VS2,H,VG,EX,GD,N,3.8,3.7,2.69,837.95
2650,1797555,PRINCESS,0.51,VS2,H,VG,EX,VG,F,4.3,4.24,3.15,1679.27
2651,1786504,EMERALD,0.41,VVS1,I,EX,EX,VG,N,5.15,3.71,2.33,1211.1
2652,1730777,OVAL,0.5,VS2,J,EX,EX,VG,N,6.64,4.42,2.72,1307.33
2653,1655964,ROUND,0.5,SI1,E,EX,EX,EX,N,5.05,5.08,3.18,2527.95
2654,1794866,PRINCESS,0.5,VS2,E,EX,VG,GD,N,4.34,4.28,3.12,1815.28
2655,1632722,CUSHION,0.8,SI1,F,VG,EX,VG,N,5.32,5.08,3.55,2560.39
2656,1752661,ROUND,0.4,VS1,H,VG,EX,VG,N,4.63,4.68,2.92,1445.29
2657,1797430,PEAR,0.9,VS2,G,VG,EX,VG,N,8.3,5.32,3.27,5421.55
2658,1652946,OVAL,0.5,VS2,G,EX,EX,VG,N,6.89,4.29,2.56,1864.9
2659,1786927,ROUND,0.7,SI2,K,EX,EX,EX,M,5.69,5.73,3.54,2057.14
2660,1793966,ROUND,0.5,SI1,I,EX,EX,EX,N,5.08,5.1,3.15,2061.99
2661,211174-18,PEAR,1.01,SI1,D,VG,EX,VG,ST,8.29,5.58,3.54,5330.81
2662,1757403,ROUND,0.72,VVS1,M,EX,VG,VG,N,5.72,5.74,3.53,1985.56
2663,1789160,OVAL,0.5,VVS1,H,EX,EX,VG,F,6.52,4.51,2.65,1741.58
2664,1665776,CUSHION,0.9,SI1,L,EX,EX,EX,F,5.65,5.39,3.59,1550.22
2665,1753743,ROUND,0.5,VS2,D,GD,VG,VG,N,4.85,4.91,3.23,2123.5
2666,1771733,PRINCESS,0.53,SI1,F,EX,VG,VG,N,4.46,4.44,3.13,1661.02
2667,1589338,CUSHION,0.9,VS2,F,EX,EX,EX,N,5.9,5.13,3.48,3680.92
2668,1628629,PRINCESS,0.53,SI1,F,EX,EX,VG,N,4.49,4.49,3.22,1503.19
2669,1665772,CUSHION,0.9,VS1,K,VG,EX,VG,F,5.43,5.28,3.67,2283.52
2670,1789680,ROUND,0.3,VS2,D,EX,VG,VG,N,4.26,4.3,2.64,1156.91
2671,1787928,HEART,0.3,VS1,E,EX,EX,GD,F,4.11,4.64,2.61,1088.41
2672,1773961,ROUND,0.5,VS2,F,GD,VG,VG,N,5.0,5.06,3.13,2103.41
2673,1643189,ROUND,0.5,VS2,H,GD,EX,GD,N,4.95,5.0,3.22,2058.37
2674,211012-71,CUSHION,3.0,VVS1,W-X,EX,EX,EX,M,8.23,7.98,5.09,12997.82
2675,1752903,EMERALD,0.46,VS1,F,VG,EX,VG,N,5.17,3.9,2.41,1370.49
2676,1795763,EMERALD,0.3,VVS2,D,VG,VG,GD,M,5.04,3.19,1.89,906.85
2677,1771774,PRINCESS,0.31,SI1,F,EX,VG,GD,N,3.76,3.73,2.62,850.93
2678,1789199,PEAR,0.9,SI2,K,EX,EX,VG,M,8.99,5.31,3.18,2289.7
2679,1800309,PRINCESS,0.51,VVS2,G,EX,VG,GD,N,4.33,4.25,3.05,1844.82
2680,1800770,HEART,0.3,VS2,E,VG,EX,VG,N,3.93,4.59,2.78,1116.82
2681,1637843,ROUND,0.5,SI2,G,EX,EX,EX,N,5.03,5.06,3.18,1975.38
